Datum	Uhrzeit	Windgeschw	Temperatur	Gefühlte_Temperatur	Lichtstärke	relative_Feuchte	Windrichtung	Strahlung	Niederschlag_heute	Luftdruck	Sonne_Elevation_Sonne	Azimut	Hochrechnung_Regen/Stunde	Taupunkt	Lichtstärke_Nord	Lichtstärke_Ost	Lichtstärke_Süd	Lichtstärke_West	Richtung_mittlere_Lichtstärke	Relativer_Luftdruck	Regenart
23.09.2025	04:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	04:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	05:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	05:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	06:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	06:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	07:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	07:30:00	0,0	0,0	0,0	0	0,0	0	7	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	08:00:00	0,0	0,0	0,0	0	0,0	0	47	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	08:30:00	0,0	0,0	0,0	0	0,0	0	102	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	09:00:00	0,0	0,0	0,0	0	0,0	0	169	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	09:30:00	0,0	0,0	0,0	0	0,0	0	250	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	10:00:00	0,0	0,0	0,0	0	0,0	0	304	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	10:30:00	0,0	0,0	0,0	0	0,0	0	347	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	11:00:00	0,0	0,0	0,0	0	0,0	0	150	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	11:30:00	0,0	0,0	0,0	0	0,0	0	522	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	12:00:00	0,0	0,0	0,0	0	0,0	0	204	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	12:30:00	0,0	0,0	0,0	0	0,0	0	755	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	13:00:00	0,0	0,0	0,0	0	0,0	0	255	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	13:30:00	0,0	0,0	0,0	0	0,0	0	188	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	14:00:00	0,0	0,0	0,0	0	0,0	0	351	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	14:30:00	0,0	0,0	0,0	0	0,0	0	261	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	15:00:00	0,0	0,0	0,0	0	0,0	0	181	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	15:30:00	0,0	0,0	0,0	0	0,0	0	87	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	16:00:00	0,0	0,0	0,0	0	0,0	0	432	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	16:30:00	0,0	0,0	0,0	0	0,0	0	368	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	17:00:00	0,0	0,0	0,0	0	0,0	0	300	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	17:30:00	0,0	0,0	0,0	0	0,0	0	232	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	18:00:00	0,0	0,0	0,0	0	0,0	0	158	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	18:30:00	0,0	0,0	0,0	0	0,0	0	97	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	19:00:00	0,0	0,0	0,0	0	0,0	0	36	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	19:30:00	0,0	0,0	0,0	0	0,0	0	2	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	20:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	20:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	21:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	21:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	22:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	22:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	23:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
23.09.2025	23:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	00:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	00:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	01:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	01:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	02:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	02:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	03:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	03:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	04:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	04:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	05:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	05:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	06:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	06:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	07:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	07:30:00	0,0	0,0	0,0	0	0,0	0	9	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	08:00:00	0,0	0,0	0,0	0	0,0	0	50	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	08:30:00	0,0	0,0	0,0	0	0,0	0	103	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	09:00:00	0,0	0,0	0,0	0	0,0	0	171	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	09:30:00	0,0	0,0	0,0	0	0,0	0	246	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	10:00:00	0,0	0,0	0,0	0	0,0	0	313	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	10:30:00	0,0	0,0	0,0	0	0,0	0	374	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	11:00:00	0,0	0,0	0,0	0	0,0	0	435	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	11:30:00	0,0	0,0	0,0	0	0,0	0	578	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	12:00:00	0,0	0,0	0,0	0	0,0	0	530	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	12:30:00	0,0	0,0	0,0	0	0,0	0	74	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	13:00:00	0,0	0,0	0,0	0	0,0	0	577	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	13:30:00	0,0	0,0	0,0	0	0,0	0	591	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	14:00:00	0,0	0,0	0,0	0	0,0	0	571	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	14:30:00	0,0	0,0	0,0	0	0,0	0	558	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	15:00:00	0,0	0,0	0,0	0	0,0	0	67	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	15:30:00	0,0	0,0	0,0	0	0,0	0	29	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	16:00:00	0,0	0,0	0,0	0	0,0	0	406	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	16:30:00	0,0	0,0	0,0	0	0,0	0	352	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	17:00:00	0,0	0,0	0,0	0	0,0	0	284	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	17:30:00	0,0	0,0	0,0	0	0,0	0	221	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	18:00:00	0,0	0,0	0,0	0	0,0	0	153	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	18:30:00	0,0	0,0	0,0	0	0,0	0	92	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	19:00:00	0,0	0,0	0,0	0	0,0	0	38	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	19:30:00	0,0	0,0	0,0	0	0,0	0	2	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	20:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	20:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	21:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	21:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	22:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	22:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	23:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
24.09.2025	23:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	00:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	00:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	01:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	01:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	02:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	02:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	03:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	03:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	04:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	04:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	05:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	05:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	06:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	06:30:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	07:00:00	0,0	0,0	0,0	0	0,0	0	0	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	07:30:00	0,0	0,0	0,0	0	0,0	0	7	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	08:00:00	0,0	0,0	0,0	0	0,0	0	44	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	08:30:00	0,0	0,0	0,0	0	0,0	0	99	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	09:00:00	0,0	0,0	0,0	0	0,0	0	173	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	09:30:00	0,0	0,0	0,0	0	0,0	0	241	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	10:30:00	0,0	0,0	0,0	0	0,0	0	376	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	11:00:00	0,0	0,0	0,0	0	0,0	0	207	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	11:30:00	0,0	0,0	0,0	0	0,0	0	347	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	12:00:00	0,0	0,0	0,0	0	0,0	0	525	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
25.09.2025	12:30:00	0,0	0,0	0,0	0	0,0	0	492	0,0	0	0	0	0,0	0,0	0	0	0	0	0	0	0
